type, location, category
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ASy5Oomi8Ec.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NtzDf8qJn7w.txt,case status
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Mj7cSOVlKEI.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SDEHLbOWAuk.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dBn5cmKGcxw.txt,addressing check
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Cq8Rwflr8-w.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V2rDgouiMC8.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Io97GkEwiCU.txt,case status
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IasI8FKb_-E.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N2K1CZVgys0.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DIRYqxUEDK4.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EZsCspNW5Kw.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/eREBuuQhzpg.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ORM-tyEJgDI.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IxaEmmf0CsY.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/f5bBD0PFRQM.txt,terminate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Z1y6oGoBs7g.txt,documentation
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ij4Zk8jbYE4.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KDsvPUyO5ro.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KzlnTyV9fUo.txt,terminate
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/exxNlVVmIgU.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Vnk31WIEnFk.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AkiSbSoCung.txt,appointments
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VdMGdFmjwsA.txt,account information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HYmsXzNMAdU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AcnKpW3pJ3c.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GXzn9wroAiA.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/X5GK-7ls0Lw.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IWiAruYJZIY.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bR9UMM48lfA.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OOu__J8hCjY.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Gw4TPjxe1aA.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/V2RpQ-FFy7Y.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XqQO9MJc87Y.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AwVSvIfd65Y.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Y4rT3g2z4bI.txt,interstate
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aHZ6dBEs8LU.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZoyENGZh0Nk.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PVMmB9_nniY.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IIomKes-SK8.txt,open case
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OMeAI7KIRbU.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Iyhn71uo11I.txt,online action
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IcDrIdkGrPE.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IEJmr-UNkbk.txt,account information
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/RMmgrefZQyw.txt,tanf
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bnT4H1IlZP0.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/b00ZxhDT110.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YzZEcto9pj8.txt,complaints
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OrRrwHdwfaI.txt,interstate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/a1uyhOi_fQg.txt,contact human
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FBXPNHm8-U8.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BqVUJ94e2VY.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YwhbPvTYr8E.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VHYE0wPXNaA.txt,enforcement
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/b4PPyo0NPtg.txt,fee
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XKOs56jgzkM.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AxN2lduvwbw.txt,payment history
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JMT_wwrfC9A.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EdkssAG-Zx4.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XN6Xr1zaENI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/c7s3M176KLg.txt,change employment information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/fzmpd508CVo.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/STfU5ORBmU0.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PREg_iqCO1o.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/CW7s-Oq0XWY.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L0cwTfncv60.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NWegZe3pWac.txt,taxes
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PUjyzqXczco.txt,refund
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aOLuthniX4E.txt,card
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Eo1zf9eV99A.txt,addressing check
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dvZoFdQ3rnA.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VQBQ-hBvO44.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J5zPRAvtU8s.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KMdjaLmhFq0.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EldA-zpYVlA.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bvMpHKVjPyM.txt,refund
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J7VcURZw0JE.txt,case number
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Gb85wpgApL8.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MPNzC1lmFpg.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WGIGB_VhOZ0.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FdKbbDKeLtA.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Y_IycnoiE5Q.txt,payment timelines
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/E4QsZy8IQ9g.txt,terminate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NEF6Gj2YMtg.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZFn2YLQOgbU.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/GZ-OR0gClDY.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bH-NMNsiFNg.txt,terminate
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NpxBqs1MrvM.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bcdXggQd1GE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MUNS-1QghmE.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UKtHlQhTHvg.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Vg1APnhQPZI.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Yekr7xNHDmc.txt,gratitude
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XNs1YYHBlpU.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bDrBvdvLaYo.txt,change of information
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KAnnaOD3Bdc.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dvpRsauEr-s.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bjXzxZml0WM.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/L42lrOjfWYI.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OOsSVrVxcKE.txt,payment history
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LvWTQccfHv0.txt,change of information
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KB3Khz2pFHU.txt,info about parent
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bra9FTf2smg.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PEwDKEj_0NU.txt,make payment
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/K7b6whPStnU.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HiO2prvri5k.txt,enforcement
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JcvRVcaS4uI.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/C68EGREIn_c.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QMjZqeUdaKc.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Wt5hpqsUtdc.txt,enforcement
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MEAfCquunvk.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Sl7CwoiZrwI.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SvOeoM4FbGw.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XhfGqrSxKiM.txt,card
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/dgS0yb2gdPQ.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FqbWL4ezgRY.txt,login
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/T-Vtx-jnibM.txt,make payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cgE4INcm3SM.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PuPvarrQX9s.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cb99dtReGrg.txt,contact human
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Tj39hRq-Udg.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/D8CpBxiGVQc.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/I-Xq6mdUjFU.txt,payment modification
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Wcgry2Feo3k.txt,payment timelines
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DkJ9wbA-Opg.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XKJdBZM3etM.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SH3umDepBpU.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NK05fcV7yUs.txt,contact human
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KkZTcEf0sAU.txt,arrears
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ISMTdQkRIiQ.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QxP39fInbWU.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JwKMZTQyN5s.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J7yujiW7BCo.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/N0bnQ09ctuY.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/OZ19SffGkWc.txt,legal
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/U_VG030_54s.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SzwiaVzXsSA.txt,account balance
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/S_7pzHrWfCQ.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KJJGhiVncJM.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d2DEPdUDlt4.txt,email
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WPMZGrtjeWY.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JLb3vbBvV7E.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/efiIJamRy9M.txt,verification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/W-FBvv7HgXI.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/JTRshiw5NI4.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/A3qp-TDZDIA.txt,documentation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XA3uWFbif8k.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Fv6RgiLbWf4.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Msa1OvuDbG8.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Cf28FxFVNf4.txt
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/AcGxLt7L_Yw.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YhTBaYHGiWI.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NP54iG38dGA.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UlT4_34TZ24.txt,visitation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FKN6cpk9Mg4.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/QTllbZmnduA.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/B5qfiNmxrWw.txt,payment history
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/J0uy9dqmB3A.txt,office locations
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IREBzyZq4o0.txt,incarceration
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Puk5sPfU3xA.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/WQCiBRPBjPM.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LeSlKDn4JkE.txt,email
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aKv_E6jJ72U.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DR6sB5tjf4E.txt,account information
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/UhrZk3QNwKM.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/MFsgQQ8rALA.txt,incarceration
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Q81yueu3f3c.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/XW_WjeG9Q4c.txt,office locations
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/bZ35y1BEhUU.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NWEjCaI4RG4.txt,not received payment
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KZrnamp1ti4.txt,verification
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZUQWsE_ls94.txt,card
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ekn6jLY51g4.txt,case status
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ePRRTdS4D0o.txt,payment history
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BuZagwg7wDU.txt,legal
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VB0Ts23xoCo.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/R9lOOXMETbM.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/KFeT8RpJ3f0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/aDtfpCS1qYk.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Ht8cUuKEzrM.txt,contact human
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/YxGee-rTmw0.txt,card
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/f8Jmq3gl1sE.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/ZNmnx8mlbrw.txt,account balance
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FzuoZ75zE9o.txt,emancipation
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DGwNQ4cWW6Y.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/FkriunLj2FY.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Zbts2f4Mx38.txt
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/EMyyeMKXLo4.txt,legal
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/BVMkWlPJ--g.txt,snap
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/TJ8PV_uCIME.txt,paternity
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/PH3FjQTBR2A.txt,office locations
VALIDATION,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/HBxlLggmgO0.txt,refund
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LJplD6rpzMg.txt,child care
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SNKOg0BkTAU.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/W0BSs0vw13I.txt,change of information
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/SX6MLSwfLaU.txt,payment timelines
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NByILmWcMdk.txt,refund
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Oe8W8eGPkZQ.txt,case status
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/NmD6xxWNa5I.txt,addressing check
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/d9FpV5bBGHc.txt,make payment
TEST,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/LR5bh8ljzGo.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Un0DG31dmu0.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/VQiXL-2UDyg.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Hw0Zp9aDybI.txt,payment modification
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/Vf2LxNWCt5E.txt
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/cQGC996zKJw.txt,open case
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/F80SDVz4LfY.txt,complaints
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/DaNlmZXhPiM.txt,support inquiries
TRAIN,gs://webchat-analytics-lcm/mdhs_csa_analytics_prod/uploads/content/IANOpgAiX94.txt,contact human
