type, location, category
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/e7YGC8XNPPA.txt,account balance
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/H5MOEAWp_S8.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Qwva2Tk210E.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/RAjiyzIkL8s.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/L9-htywods4.txt,payment timelines
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/AnRhRepc4Tg.txt,fax
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GrazBDwhWck.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/CvujT1aTHio.txt,gratitude
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/RQKc0eShHYU.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bH-zngHRUuc.txt,gratitude
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZmhlWFIiGrw.txt,change of information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/SG8GKfWWkMU.txt,not received payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BpyD4VQj1II.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JR2_M32ve7w.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JsKQ-bFDZ-o.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/AJ4vDMYR2rU.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/PSj8HVSpB8c.txt,snap
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/e0OozfkdufQ.txt,callcenter not answering
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/G4XQY6ek8yg.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/QUfyGSZ3oHc.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YVBke3WJXWs.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Ma6UtGOqTJk.txt,account balance
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Grdgzi_czaI.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/drZUHAiWXjI.txt,complaints
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Fh-Y2lUqiz0.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fOlfVElgksM.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/QXP8R9TF6kk.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bnkD_dMbHDQ.txt,emancipation
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BNAUe56lXvU.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JhPGuFCXzfE.txt,card
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DIRYqxUEDK4.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VyD3aIAsB84.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bLJvfNGYYYU.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FK4USy3zm00.txt,payment modification
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/desUNnvQXvg.txt,open case
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WtEPXSnzbZ8.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MBEPHUHhx20.txt,make payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KAnnaOD3Bdc.txt,enforcement
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/P7ZN1NKH3ws.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BkOOHMGUPZY.txt,info about parent
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fGJfuhQarKE.txt,arrears
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/EMyyeMKXLo4.txt,legal
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/cmzURecUyM8.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GNp9TLr34To.txt,payment history
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KwPyEo1GpDc.txt,payment modification
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GgnZzJuYCaE.txt,interstate
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Un0DG31dmu0.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/clRNcODgCLc.txt,terminate
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HjiD8yvdXt8.txt,make payment
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Z2V93X6mp_Q.txt,arrears
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/XFRhtjbOusE.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/B5qfiNmxrWw.txt,payment history
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bE-Z5AS91eo.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/SjdYtkPnvcw.txt,case number
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/FA4-h92NDEk.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KZrnamp1ti4.txt,verification
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Ff6SceiLgUw.txt,appointments
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WMHSm93JEpM.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/I4i0ghDYSIU.txt,gratitude
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/M31LDWz93-A.txt,legal
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/CntntO-390Y.txt,enforcement
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/LSyOcnvq2o4.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/MGQEtb0TiGM.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/eX959UPsN7c.txt,paternity
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/S4XuM_euFe4.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Wz8Sl47M9jo.txt,payment history
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZFn2YLQOgbU.txt,email
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/E-e5dqWVEco.txt,account information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KYPo2IP4xM4.txt,card
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VehgdduvqkA.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KiOsMJnvFOc.txt,card
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DctklrNlwyk.txt,open case
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/BQBbEMZopJE.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/TPOA_mW-Cqc.txt,arrears
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DOHn_Ekjedw.txt,paternity
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bXeoQV0IH6I.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/M3GrYLQY2pY.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/OX2Tq6EKQSA.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/O0G1HBrIiLc.txt,open case
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/T-4Z0CCdL0A.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/D8Xc2jirjFg.txt,payment modification
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/AT2f0yF06W4.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/OG0YX7_WeJc.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/IOjqo-pvkk8.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fDR4n_IcUCI.txt,account balance
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bZ35y1BEhUU.txt,child care
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/G1aifOqQIJQ.txt
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/YyJKYZ9XnRY.txt,account information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ORJiWxkY4Nk.txt,legal
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/I6tTvvphxzI.txt,gratitude
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ehDv2Gmgj5M.txt,estimate payments
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/GZ-OR0gClDY.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/WgD-Ga7eCus.txt,license suspension
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/a4OxVZjEOQc.txt,fax
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/IcrtiMqe6wA.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/NCXXiQRhnZY.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/V0EdbnCe_q4.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Cqin-N3Kamg.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JByB2LxbnXw.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JoWEEtkZnvc.txt,office locations
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ORM-tyEJgDI.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/AI1mkI3peQY.txt,visitation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/NJBxIZ715_o.txt,support inquiries
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZhCAHHR_58Y.txt,paternity
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/cgJSkHrA710.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/DM6Lsu_JZ6Y.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/akHSuwwsUeA.txt,payment timelines
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/bra9FTf2smg.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/c6XgDGyjW_E.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/If9nsYyg1fc.txt,documentation
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/SBnE_KmaVtI.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VdMGdFmjwsA.txt,account information
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/eJikTFfoZSg.txt,verification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/F-mptm9TmAQ.txt,make payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/KMdjaLmhFq0.txt
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/J5bSxH72Fuw.txt,email
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/PnxrFV7ms4Q.txt,documentation
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/exxNlVVmIgU.txt,contact human
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/RiTnq7V2A_w.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Y_dP-p_uhk8.txt,payment modification
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Gg7lumSfT94.txt,online action
VALIDATION,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/HGYVl4I5hSk.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VU0wyctbNnk.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/ZhqcpGQKujI.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/VlfSBxFXIwM.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Xnmvp_aID80.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/a2ZRNb3JRUQ.txt,not received payment
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/JrV9hEcUpHU.txt,case status
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/TxZzW2uMrzk.txt,tanf
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/erQ00yESt6Y.txt,paternity
TEST,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/fxUYUDw4dZ0.txt
TRAIN,gs://webchat-analytics.appspot.com/mdhs-csa-analytics-prod/export_data-mdhs_csa_analytics_prod-2019-10-25T19:43:26.618Z/files/Lwe2feK2JD8.txt,make payment
